更新时间,#genre#
湖南卫视,http://171.119.205.154:6001/rtp/226.0.2.143:9056
江苏卫视,http://27.11.57.219:8007/udp/225.0.4.79:7980
江苏卫视,http://home.yulei.online:9999/rtp/226.0.2.176:9320
江苏卫视,http://123.122.162.7:19999/rtp/239.3.1.20:8276
江苏卫视,http://1.24.190.98:10080/hls/61/index.m3u8
江苏卫视,http://218.89.240.144:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8
农林卫视,http://110.177.146.152:888/udp/239.1.1.73:8073
北京卫视,http://113.251.226.86:8003/rtp/235.254.198.21:1360
北京卫视,http://111.192.0.32:4022/rtp/239.3.1.241:8000
北京卫视,http://1.203.77.72:7788/udp/225.1.8.21:8002
厦门卫视,http://110.177.146.152:888/udp/239.1.1.71:8071
吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140
吉林卫视,http://171.116.226.246:8082/rtp/226.0.2.58:8376
四川卫视,http://123.113.249.203:8888/rtp/239.3.1.29:8288
四川卫视,http://110.177.146.152:888/udp/239.1.1.29:8029
宁夏卫视,http://123.122.162.7:19999/rtp/239.3.1.46:8124
山东卫视,http://27.11.57.219:8005/udp/225.0.4.199:7980
山东卫视,http://113.251.226.86:8003/rtp/235.254.198.69:1552
山东卫视,http://39.98.201.151:9090/udp/225.1.8.138:8148
山东卫视,http://110.177.146.152:888/rtp/239.1.1.47:8047
山东卫视,http://171.119.205.154:6001/rtp/226.0.2.149:9104
山东卫视,http://wouu.net:9977/udp/239.93.0.168:5140
山东卫视,http://fangke.blueswords.com:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.122.162.7:19999/rtp/239.3.1.25:8148
山东卫视,http://sweetown.fun:4000/rtp/239.3.1.209:8052
山东卫视,http://222.95.92.12:4000/rtp/239.49.1.37:6000
广东卫视,http://183.66.51.205:4022/rtp/235.254.198.37:1424
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,http://vod.hnqczh.cn:808/hls/40/index.m3u8
广西卫视,http://113.251.226.86:8003/rtp/235.254.198.38:1428
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
江西卫视,http://123.122.162.7:19999/rtp/239.3.1.30:8280
河南卫视,http://110.177.146.152:888/udp/239.1.1.34:8034
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.45:8304
深圳卫视,http://ha.xushining.com:50000/udp/225.1.1.117:5002
深圳卫视,http://123.122.163.183:19999/rtp/239.3.1.134:8020
深圳卫视,http://111.196.191.248:5555/rtp/239.3.1.134:8020
深圳卫视,http://171.119.205.154:6001/rtp/226.0.2.147:9088
深圳卫视,http://115.171.80.38:8888/udp/225.1.8.43:8020
湖北卫视,http://171.116.226.246:8082/rtp/226.0.2.49:8304
贵州卫视,http://113.251.226.86:8003/rtp/235.254.198.30:1396
辽宁卫视,http://115.171.80.38:8888/udp/225.1.8.137:8116
陕西卫视,http://wouu.net:9977/udp/239.93.0.176:5140
青海卫视,http://115.171.80.38:8888/udp/225.1.8.157:8184
CHC高清电影,http://171.116.226.246:8082/rtp/226.0.2.93:8004
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
永城综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
河南｜叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
春晚20,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
CCTV14,http://115.48.60.133:9901/tsfile/live/0014_1.m3u8
CCTV15,http://123.112.19.67:8012/rtp/239.3.1.153:8136
云南卫视,http://115.48.60.133:9901/tsfile/live/0119_1.m3u8
厦门卫视,http://115.48.60.133:9901/tsfile/live/0129_1.m3u8
江苏卫视,http://115.48.60.133:9901/tsfile/live/0127_1.m3u8
黑龙江卫视,http://115.48.60.133:9901/tsfile/live/0143_1.m3u8
CCTV14,http://home.yulei.online:9999/rtp/226.0.2.166:9240
CCTV15,http://www.lebaobei.top:6868/rtp/239.255.30.68:8231
山西卫视,http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8
广东卫视,http://123.122.162.7:19999/rtp/239.3.1.38:8132
广东卫视,http://1.24.190.98:10080/hls/79/index.m3u8
湖北卫视,http://1.24.190.98:10080/hls/65/index.m3u8
青海卫视,http://119.163.199.98:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
河南｜临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
CCTV9,http://115.48.60.133:9901/tsfile/live/1005_1.m3u8
CCTV16,http://home.yulei.online:9999/rtp/226.0.2.169:9264
CCTV世界地理,http://171.116.226.246:8082/rtp/226.0.2.222:9688
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
CCTV兵器科技,http://110.177.146.152:888/udp/239.1.1.97:8097
东南卫视,http://110.177.146.152:888/udp/239.1.1.33:8033
河南｜新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
CCTV13,http://183.66.51.205:4022/rtp/235.254.198.9:1312
江西卫视,http://110.177.146.152:888/rtp/239.1.1.52:8052
CCTV世界地理,http://110.177.146.152:888/udp/239.1.1.99:8099
江西卫视,http://183.66.51.205:4022/rtp/235.254.198.29:1392
曲剧《李豁子做梦》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d1a3c9f90719f7eebdafd964b7bcb8f8.mp4
CCTV14,http://171.119.205.154:6001/rtp/226.0.2.166:9240
CCTV16,http://ikuai.zlsip.top:4022/rtp/239.3.1.183:8001
CCTV17,http://111.196.191.248:5555/rtp/239.3.1.151:8144
湖南卫视,http://home.yulei.online:9999/rtp/226.0.2.143:9056
北京卫视,http://118.251.60.185:8888/udp/239.76.253.184:9000
江西卫视,http://ha.xushining.com:50000/udp/225.1.2.29:5002
河北卫视,http://113.251.226.86:8003/rtp/235.254.198.184:7980
贵州卫视,http://1.203.77.72:7788/udp/225.1.8.77:8076
辽宁卫视,http://183.66.51.205:4022/rtp/235.254.198.68:1548
CCTV15,http://183.66.51.205:4022/rtp/235.254.198.11:1320
CCTV17,http://111.192.0.32:4022/rtp/239.3.1.151:8144
CCTV17,http://39.98.201.151:9090/udp/225.1.8.117:8064
CCTV07,http://1.203.77.72:7788/udp/225.1.8.7:8104
江苏卫视,http://183.66.51.205:4022/rtp/235.254.198.19:1352
北京卫视,http://222.95.92.12:4000/rtp/239.49.8.141:6000
四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235
江西卫视,http://123.113.237.160:8888/rtp/239.3.1.123:8164
江西卫视,http://123.138.22.30:9901/tsfile/live/0138_1.m3u8
西藏卫视,http://39.98.201.151:9090/udp/225.1.8.160:8164
贵州卫视,http://221.219.96.192:8012/rtp/239.3.1.149:8076?
辽宁卫视,http://119.163.199.98:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://115.171.80.38:8888/udp/225.1.8.42:8016
东方财经,http://wouu.net:9977/udp/239.93.1.165:5140
热门综艺,http://wouu.net:9977/udp/239.93.0.151:5140
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
北京新闻,http://115.171.80.38:8888/udp/225.1.8.129:8002
河南都市,http://115.48.60.133:9901/tsfile/live/1007_1.m3u8
深圳卫视,http://110.177.146.152:888/rtp/239.1.1.39:8039
贵州卫视,http://115.171.80.38:8888/udp/225.1.8.77:8076
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140
快乐垂钓,http://123.113.187.204:8000/rtp/239.3.1.164:8001
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.148:8296
CCTV12,http://221.219.96.192:8012/rtp/239.3.1.64:8124?
天津卫视,http://115.171.80.38:8888/udp/225.1.8.136:8144
广东卫视,http://110.177.146.152:888/udp/239.1.1.49:8049
春晚22,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
CCTV11,http://115.171.216.91:4000/udp/225.1.8.73:8120
安徽卫视,http://119.163.199.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
大湾区卫视,http://110.177.146.152:888/udp/239.1.1.69:8069
东方卫视,http://27.11.57.219:8005/udp/225.0.4.80:7980
CCTV11,http://221.219.96.192:8012/rtp/239.3.1.152:8120?
浙江卫视,http://113.251.226.86:8003/rtp/235.254.198.63:1528
四川卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.29:8288
青海卫视,http://1.24.190.98:10080/hls/96/index.m3u8
辽宁卫视,http://27.11.57.219:8005/udp/225.0.4.98:7980
CCTV14,http://ha.xushining.com:50000/udp/225.1.1.144:5002
重庆卫视,http://www.furymax.top:85/rtp/239.69.1.149:10530
天津卫视,http://1.24.190.98:10080/hls/69/index.m3u8
安徽卫视,http://113.251.226.86:8003/rtp/235.254.198.65:1536
大湾区卫视,http://110.177.146.152:888/rtp/239.1.1.69:8069
CCTV13,http://115.171.80.38:8888/udp/225.1.8.113:8264
天津卫视,http://vod.hnqczh.cn:808/hls/26/index.m3u8
浙江卫视,http://123.122.162.7:19999/rtp/239.3.1.19:8284
湖南卫视,http://218.241.192.50:8808/rtp/239.3.1.132:8012
天津卫视,http://111.196.191.248:5555/rtp/239.3.1.141:1234
山东卫视,http://123.113.187.204:8000/rtp/239.3.1.209:8052
CCTV15,http://61.136.67.238:50085/tsfile/live/0015_1.m3u8
安徽卫视,http://39.98.201.151:9090/udp/225.1.8.52:8064
安徽卫视,http://118.251.60.185:8888/udp/239.76.252.196:9000
东方卫视,http://110.177.146.152:888/udp/239.1.1.31:8031
贵州卫视,http://222.95.92.12:4000/rtp/239.49.1.52:6000
黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
三沙卫视,http://www.jiaocj.xyz:4000/udp/239.49.0.167:8000
CCTV17,http://218.89.240.144:59901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://115.171.80.38:8888/udp/225.1.8.17:8144
CCTV文化精品,http://xuys.top:8888/udp/225.1.1.27:5002
贵州卫视,http://39.98.201.151:9090/udp/225.1.8.77:8076
辽宁卫视,http://113.251.226.86:8003/rtp/235.254.198.23:1368
黑龙江卫视,http://sweetown.fun:4000/rtp/239.3.1.133:8016
东方财经,http://123.180.177.20:16000/udp/239.253.93.239:6417
CCTV07,http://110.185.240.152:55555/udp/239.93.1.67:5140
安徽卫视,http://123.122.162.7:19999/rtp/239.3.1.21:8272
天津卫视,http://183.66.51.205:4022/rtp/235.254.198.22:1364
江西卫视,http://171.116.226.246:8082/rtp/226.0.2.54:8344
北京科教,http://39.98.201.151:9090/udp/225.1.8.105:8002
吉林卫视,http://ha.xushining.com:50000/udp/225.1.2.26:5002
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand
CCTV15,http://113.251.226.86:8003/rtp/235.254.198.11:1320
辽宁卫视,http://27.11.49.235:8004/udp/225.0.4.98:7980
浙江卫视,http://123.122.163.183:19999/rtp/239.3.1.137:8036
河南卫视,http://171.119.205.154:6001/rtp/226.0.2.52:8328
